"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
99,666818,"Frías, Luis",229,43.2,0.588,0.647,0.615,1.235,0.717,0.57,0.458,10,17,95.6,18.2,2247,91.5,91.92,8,48,51,0.4000000000000057,6.45,116,143,117,150,294,321,299,"-7.456","7.456","72.3","7.3",21,15,4,3,1,2,3,14.3,3,14.3,2.0498,0.68848,0.02867,-0.02867,"92.8",158,60,26.666666666666668,19.047619047619047,6.49,-1.31,0.07,2.35,0.619,4,"7.531313131",0.519,0.899,"-7.531313131",0.13,0.09999999999999998,0.336,0.147,16.7,"49.0",10.262283471908932,-0.39505242654633443,35.12880371703584,0.36363636363636365,36.837615189505335,30.579214838826704
25,664139,"Gibaut, Ian",40,62.5,0.4,0.2,0.5,0.6,0.471,0.558,0.551,2,5,95.8,8.3,2145,90.1,91.57,1,11,13,1.5,6.95,118,143,115,149,292,323,297,"-0.621","0.621","71.8","7.1",6,4,1,1,0,0,1,16.7,1,16.7,2.0304,0.7668,0.0824,-0.0824,"92.5",162,75,0,0,5.58,-1.6,-0.19,2.16,0.5,0,"2.484",0.626,0.667,"-2.484",-0.151,-0.126,-0.067,-0.087,9.1,"41.9",9.549261339121863,1.082649860678627,33.101900676078515,0.36363636363636365,34.929216920193376,29.513152914410632
44,543766,"Shaw, Bryan",95,46.3,0.556,0.556,0.571,1.111,0.7,0.548,0.389,5,9,95.3,20.6,2260,89,88.58,1,19,25,-0.4000000000000057,5.92,106,140,113,146,291,318,294,"-3.691","3.691","71.8","7.2",11,8,2,2,0,1,1,9.1,2,18.2,2.66523,0.23864,-0.15182,0.15182,"94.3",179,62.5,37.5,27.27272727272727,6.07,-2.86,-0.12,2.31,0.636,3,"8.388636364",0.5,0.829,"-8.388636364",0.167,0.136,0.282,0.152,5.3,"39.9",9.157810820740622,-1.610314157416742,30.982991858984207,0.6363636363636364,35.21801937366801,28.27761840539961
101,702674,"Dana, Caden",206,49,0.471,0.706,0.5,1.176,0.687,0.546,0.338,8,17,95.5,8.2,1991,88.9,89.02,11,41,60,0.09999999999999432,6.48,110,146,115,152,304,330,306,"-8.292","8.292","68.9","7.3",24,13,2,3,0,3,4,16.7,7,29.2,2.19812,0.74168,0.49426,-0.49426,"93.1",170,53.84615384615385,23.076923076923077,12.5,6.09,-1.61,-0.35,2.42,0.625,3,"8.20990099",0.531,0.839,"-8.20990099",0.133,0.09399999999999997,0.337,0.141,26.8,"45.5",14.566326251677058,-5.53446054037548,34.72074308952922,0.5121951219512195,37.15752999981386,32.72758694798457
68,676083,"Junk, Janson",175,38.9,0.625,0.438,0.615,1.063,0.715,0.543,0.442,10,16,92.2,13.5,2369,90.6,90.96,6,37,31,0.4000000000000057,6.56,108,143,120,147,300,320,296,"-5.501","5.501","67.0","6.6",19,15,7,1,0,2,1,5.3,3,15.8,2.00426,0.79838,0.01324,-0.01324,"91.9",177,53.333333333333336,13.333333333333334,10.526315789473683,5.77,-1.07,0.02,2.36,0.684,2,"8.089705882",0.53,0.76,"-8.089705882",0.183,0.15400000000000003,0.303,0.172,16.2,"53.2",3.029209147404337,10.460128859717063,31.84567772925222,0.43243243243243246,35.95975232857541,23.63401380034685
25,676961,"Boushley, Caleb",63,39.7,0.714,0.286,0.833,1,0.73,0.54,0.464,5,7,85.7,24.5,2167,85.3,85.27,1,12,13,0,6.04,120,147,132,154,309,323,305,"-3.185","3.185","71.5","7.0",8,6,3,2,0,0,1,12.5,1,12.5,2.5616,0.5948,0.1724,-0.1724,"93.8",203,50,16.666666666666664,12.5,6.11,-1.29,-0.33,2.63,0.75,1,"12.74",0.531,0.733,"-12.74",0.25,0.21899999999999997,0.267,0.19,8.3,"45.6",7.522979968404608,3.753328159595774,30.160932863213624,0.5833333333333334,36.29717928815156,28.55659068866173
26,659275,"Lamet, Dinelson",74,35.1,0.2,0.6,0,0.8,0.456,0.53,0.306,1,5,94.6,21.2,2379,91.3,90.86,1,10,16,-0.3999999999999915,5.9,116,147,133,153,285,316,303,"-1.717","1.717","70.6","7.2",6,5,0,0,0,1,0,0,1,16.7,1.86808,0.87077,0.55808,-0.55808,"95.2",184,60,20,16.666666666666664,6.14,-1.42,-0.02,2.25,0.333,1,"6.603846154",0.421,0.895,"-6.603846154",-0.106,-0.08799999999999997,-0.095,-0.074,10,"45.1",10.827723184258147,8.52292677973448,36.39852954216639,0.5,36.43167987806431,29.438732453111946
26,691441,"Mena, Cristian",70,37.1,0.4,0.6,0.333,1,0.603,0.53,0.339,2,5,93.5,22.3,2416,91.5,92.41,2,9,17,0.9000000000000057,6.77,119,146,133,150,291,306,291,"-1.103","1.103","73.0","7.8",6,4,1,0,0,1,1,16.7,1,16.7,2.15615,0.57231,0.43846,-0.43846,"92.9",149,50,25,16.666666666666664,6.11,-1.77,-0.17,2.3,0.5,1,"4.242307692",0.449,0.855,"-4.242307692",0.061,0.05099999999999999,0.145,0.073,22.2,"47.3",12.213752291615336,-0.791303375379369,31.08141165393985,0.7777777777777778,42.986250529574285,26.12789816377014
57,694646,"McDermott, Chayce",82,69.5,0.571,0.429,0.5,1,0.607,0.519,0.391,4,7,94.8,13.1,1975,87.9,88.68,7,30,27,0.7999999999999972,6.89,104,146,112,152,293,324,294,"-2.562","2.562","66.6","6.9",10,7,3,0,0,1,1,10,2,20,2.31386,0.69737,0.39263,-0.39263,"90.8",157,71.42857142857143,14.285714285714285,10,5.53,-1.11,-0.52,2.57,0.6,1,"4.494736842",0.506,0.797,"-4.494736842",0.18,0.09399999999999997,0.203,0.088,23.3,"42.4",8.345123677016572,2.6638527814885453,28.846493601440702,0.36666666666666664,37.866394194274925,25.802182152467747
107,675650,"Mercado, Michael",260,41.2,0.35,0.85,0.154,1.2,0.648,0.51,0.296,7,20,95.6,28.7,2249,90.7,90.9,10,49,58,0.20000000000000284,6.36,113,145,119,151,296,327,300,"-8.8","8.8","72.0","7.2",25,18,0,2,0,5,2,8,5,20,2.14084,0.65187,0.49434,-0.49434,"92.2",226,61.111111111111114,27.77777777777778,20,6.09,-2.09,0.03,2.57,0.48,5,"8.224299065",0.437,0.821,"-8.224299065",0.054,0.04299999999999998,0.379,0.138,20.4,"36.7",9.711410271341295,-1.952514667728252,33.890436425578045,0.5918367346938775,36.54808542826518,30.742829527362307
33,694350,"Brzykcy, Zach",104,31.7,0.5,0,0.667,0.5,0.524,0.509,0.45,2,4,105.4,5.3,2168,91.3,91.94,3,13,20,0.6000000000000085,6.64,125,147,129,152,301,323,303,"-0.866","0.866","70.5","6.9",6,3,2,0,0,0,1,16.7,2,33.3,1.64212,1.10606,0.64939,-0.64939,"94.5",161,100,0,0,5.79,-1.25,-0.46,3,0.667,0,"2.624242424",0.633,0.506,"-2.624242424",0.05,0.03400000000000003,-0.006,0.015,23.1,"48.3",6.166704522365775,8.499310021163527,26.064775786584505,0.5384615384615384,36.940679053617686,25.413632766805758
65,663462,"Campbell, Isaiah",119,54.6,0.444,0.444,0.462,0.889,0.57,0.508,0.391,8,18,96.6,10.8,2635,86.3,86.31,7,32,33,0,6.33,113,148,110,151,281,319,298,"-3.847","3.847","72.1","7.1",19,15,4,2,0,2,3,15.8,1,5.3,2.81954,0.27531,-0.57631,0.57631,"95.2",184,66.66666666666666,13.333333333333334,10.526315789473683,6.46,-2.19,-0.14,2.14,0.474,2,"5.918461538",0.423,0.784,"-5.918461538",0.053,0.05099999999999999,0.105,0.062,21.9,"47.0",10.269865671848025,2.8558989907581522,34.90303176393958,0.7058823529411765,34.045736210895925,29.455155996648422
40,680891,"Neely, Jack",98,40.8,0.5,0.3,0.571,0.8,0.57,0.499,0.404,5,10,97.4,21.4,2004,91.8,92.8,4,17,23,1,6.88,118,149,118,154,293,324,304,"-2.378","2.378","70.9","7.2",11,8,4,0,0,1,2,18.2,1,9.1,2.0135,0.71525,0.193,-0.193,"94.5",162,62.5,12.5,9.090909090909092,6.13,-1.48,-0.32,2.44,0.545,1,"5.945",0.459,0.72,"-5.945",0.096,0.08600000000000002,0.08,0.071,23.5,"34.1",10.91042580160951,-4.5373434111008315,32.12115781723659,0.375,36.8321374915564,33.248690020791514
35,691951,"Aldegheri, Sam",222,15.8,0.2,0,0.167,0.2,0.364,0.493,0.358,1,5,96.3,25.2,2255,88.5,87.36,1,8,27,-1.0999999999999943,5.63,108,147,117,152,302,331,306,"-0.486","0.486","76.6","7.5",10,6,1,0,0,0,0,0,4,40,2.16571,0.80057,0.214,0.214,"96.0",245,66.66666666666666,0,0,6.08,1.92,-0.37,2.41,0.5,0,"1.388571429",0.582,0.666,"-1.388571429",-0.158,-0.08199999999999996,-0.466,-0.129,12.5,"38.8",9.259496136483111,-0.01680643011502614,32.942865116199044,0.75,40.51225649742405,31.353609234546205
151,621016,"Cuas, Jose",319,47.3,0.36,0.4,0.353,0.76,0.498,0.487,0.321,9,25,94.1,25.7,2389,90.2,90.18,14,61,90,0,6.45,113,146,125,153,292,324,301,"-6.783","6.783","69.4","6.9",32,20,5,1,0,3,6,18.8,6,18.8,2.43185,0.40846,0.78424,-0.78424,"91.9",212,45,20,12.5,4.19,-4.42,-0.62,2.62,0.469,4,"4.49205298",0.438,0.768,"-4.49205298",0.039,0.030999999999999972,-0.008,0.011,23,"3.1",4.749527262060949,4.796601042285058,31.617532678889038,0.48936170212765956,39.21619304713611,24.7201122145449
104,668676,"Plesac, Zach",208,50,0.292,0.542,0.158,0.833,0.492,0.486,0.33,7,24,89,31.7,1831,86.2,86.3,5,50,54,0.09999999999999432,6.37,116,147,125,152,302,328,303,"-3.829","3.829","68.5","7.0",27,23,2,1,0,4,1,3.7,3,11.1,1.95144,1.13913,0.55731,-0.55731,"91.3",181,39.130434782608695,21.73913043478261,18.51851851851852,6.29,-0.21,-0.21,2.56,0.37,5,"3.681730769",0.404,0.773,"-3.681730769",-0.038,-0.03400000000000003,0.06,0.006,10,"56.1",10.666539774892447,-14.015966337305356,33.67923036036667,0.5454545454545454,35.965636253877996,33.50951847434229
24,690925,"Beeter, Clayton",51,47.1,0.333,0.333,0.4,0.667,0.457,0.482,0.357,2,6,91.4,24.4,2426,93.5,92.52,1,8,16,-1,5.83,116,148,132,154,303,329,296,"-0.985","0.985","73.1","7.3",7,5,0,2,0,0,1,14.3,1,14.3,1.435,1.19625,0.12667,-0.12667,"94.4",214,60,20,14.285714285714285,6.21,-1.1,-0.23,2.48,0.429,1,"4.104166667",0.449,0.697,"-4.104166667",-0.024,-0.020000000000000018,-0.03,-0.025,12.5,"53.0",12.888332139058104,-8.610452206704625,32.49222617563078,0.8333333333333334,35.39581961250697,34.486907274159854
26,656458,"Gilbreath, Lucas",47,55.3,0.8,0.2,0.8,1,0.758,0.482,0.42,4,5,89.8,8.4,2251,87.9,88.05,0,7,19,0.19999999999998863,6.11,111,141,103,142,295,322,302,"-2.203","2.203","68.4","6.7",7,5,3,1,0,0,0,0,1,14.3,2.37577,0.57538,0.06,0.06,"92.0",140,40,0,0,5.81,2.01,-0.09,2.45,0.857,0,"8.473076923",0.586,0.48,"-8.473076923",0.38,0.271,0.52,0.276,0,"47.0",7.948800439246214,-4.40809866971882,31.396795998063382,0.7142857142857143,31.012209419439774,32.03699000116649
79,642216,"Winans, Allan",147,53.7,0.4,0.55,0.333,0.95,0.571,0.479,0.356,8,20,86.7,8.7,2041,84.6,85.7,13,45,34,1.1000000000000085,6.79,117,147,129,152,294,323,300,"-4.922","4.922","71.3","7.7",21,18,3,2,0,3,2,9.5,1,4.8,2.8438,0.34987,0.76747,-0.76747,"92.1",146,44.44444444444444,22.22222222222222,19.047619047619047,5.85,-1.78,0.05,2.16,0.429,4,"6.230379747",0.386,0.75,"-6.230379747",0.044,0.04299999999999998,0.2,0.092,28.9,"31.4",16.509520902344395,-11.76635661816685,34.78408770410166,0.43902439024390244,39.08680197631759,36.520579607187734
83,502179,"Espino, Paolo",158,52.5,0.35,0.45,0.278,0.8,0.486,0.478,0.359,7,20,91.8,15.1,2096,82.2,82.26,2,35,48,0.09999999999999432,6.49,110,143,115,150,295,325,297,"-3.769","3.769","72.9","7.3",24,20,3,1,1,2,1,4.2,3,12.5,3.1394,0.34807,0.22229,-0.22229,"92.9",163,45,15,12.5,5.49,-1.19,-0.45,2.41,0.417,3,"4.540963855",0.426,0.746,"-4.540963855",-0.009,-0.009000000000000008,0.054,0.008,5.7,"46.6",12.370246946335419,-6.500558549002989,32.878114625469664,0.5428571428571428,36.468452267763006,35.891877268588566
51,681347,"Burrows, Mike",68,75,0.25,0.375,0.167,0.625,0.431,0.477,0.34,2,8,94.1,10.1,2057,89.5,88.69,2,25,26,-0.7999999999999972,6.04,110,146,118,152,295,333,300,"-1.941","1.941","68.4","7.0",10,7,1,0,0,1,1,10,2,20,2.02118,0.89098,0.83882,-0.83882,"94.3",182,57.14285714285714,14.285714285714285,10,6.39,-0.27,-0.5,2.19,0.4,1,"3.805882353",0.472,0.649,"-3.805882353",-0.09,-0.07199999999999995,-0.024,-0.046,8,"50.0",7.902079794031786,-2.754516343094376,31.386501250276392,0.5833333333333334,34.72839767851483,29.70795208250518
165,542585,"Cisnero, José",313,52.7,0.429,0.393,0.563,0.821,0.554,0.477,0.335,12,28,91,18.4,2172,91.1,90.85,24,79,86,-0.29999999999999716,6.21,109,145,121,150,297,328,303,"-5.43","5.43","71.1","7.3",33,19,7,2,0,3,9,27.3,5,15.2,2.13097,0.6486,0.77788,-0.77788,"90.8",161,42.10526315789473,21.052631578947366,12.121212121212121,5.36,-1.58,0.01,2.12,0.515,4,"3.290909091",0.436,0.703,"-3.290909091",0.094,0.07900000000000001,0.118,0.077,30.4,"26.3",7.861091038902439,0.13221500450263513,34.21378512677019,0.37037037037037035,36.5708777512317,27.38198509188879
17,571657,"Farmer, Kyle",41,41.5,0.5,0.3,0.5,0.8,0.549,0.472,0.444,5,10,85.5,15,969,42.2,40.09,0,11,6,-2.1000000000000014,3.92,123,147,120,152,302,329,299,"-2.073","2.073","71.5","6.8",10,10,3,1,1,0,0,0,0,0,12.08176,1.19647,0.12235,-0.12235,"93.8",148,50,10,10,6.88,-2.21,-0.4,2.75,0.5,1,"12.194117647",0.444,0.654,"-12.194117647",0.056,0.055999999999999994,0.146,0.077,0,"42.0",16.45948357497553,-4.160554447009545,32.515129200688584,0.4,36.38639913173831,37.043781790652304
87,656420,"Feyereisen, J.P.",179,48.6,0.333,0.278,0.385,0.611,0.441,0.472,0.326,6,18,92.9,15.9,2125,89,88.58,9,45,42,-0.4000000000000057,5.98,123,148,131,154,290,317,302,"-2.98","2.98","71.1","7.5",21,14,3,2,0,1,4,19,3,14.3,2.03632,0.85395,0.44161,-0.44161,"91.4",168,42.857142857142854,21.428571428571427,14.285714285714285,6.24,-0.72,-0.31,2.66,0.429,3,"3.425287356",0.422,0.71,"-3.425287356",0.007,0.007000000000000006,-0.099,-0.031,20,"46.9",13.090759735272146,-3.2090210261630143,31.022472553699522,0.6585365853658537,37.39328404627413,31.327795137371616
19,642133,"Tellez, Rowdy",44,43.2,0.5,0,0.5,0.5,0.476,0.471,0.403,3,6,81.2,14.5,1392,54.7,52.94,0,6,13,-1.8000000000000043,4.53,129,147,127,151,288,321,302,"-1.142","1.142","66.3","6.4",7,6,3,0,0,0,0,0,1,14.3,6.69526,1.16316,0.55944,0.55944,"90.7",223,16.666666666666664,0,0,6.37,2.22,-0.85,2.41,0.571,0,"6.010526316",0.488,0.598,"-6.010526316",0.097,0.08299999999999996,-0.098,0.005,0,"26.3",8.62514918097958,4.725966899388588,28.51119814401887,0.5,35.54449877318294,35.97861406318582
34,656266,"Bukauskas, J.B.",88,38.6,0.25,0.375,0.2,0.625,0.366,0.469,0.339,2,8,96.7,22,2331,89.2,88.43,7,17,17,-0.7999999999999972,5.79,113,146,119,150,303,323,299,"0.15","-0.15","73.2","8.0",8,6,1,0,0,1,2,25,0,0,2.90676,-0.02375,0.66088,-0.66088,"94.6",212,50,33.33333333333333,25,5.16,-2.28,0.1,1.67,0.25,2,"-0.441176471",0.339,0.795,"0.441176471",-0.089,-0.08900000000000002,-0.17,-0.103,41.2,"17.7",15.196254054829447,-13.2770037682571,36.112129041256715,0.3333333333333333,34.448551039182604,34.98275018803728
47,682227,"Williamson, Brandon",256,18.4,0.444,0.667,0.4,1.111,0.666,0.467,0.278,4,9,90.5,22.7,2263,89.3,88.72,2,17,30,-0.5999999999999943,5.83,120,145,110,152,287,324,299,"-3.283","3.283","60.9","6.1",12,7,2,0,0,2,2,16.7,1,8.3,2.09638,0.78553,0.26543,0.26543,"92.5",157,42.857142857142854,14.285714285714285,8.333333333333332,6.7,0.49,0.02,2.63,0.583,1,"6.985106383",0.458,0.633,"-6.985106383",0.166,0.12499999999999994,0.478,0.199,11.8,"47.0",6.670809991455955,-21.120510943248274,30.726798709382184,0.3125,37.00698768161488,27.921084957291388
28,596117,"Stubbs, Garrett",65,43.1,0.625,0.5,0.571,1.125,0.744,0.453,0.418,5,8,92.7,20.3,1459,59.1,58.08,1,13,15,-1,5.29,126,146,134,152,295,333,297,"-2.752","2.752","72.3","7.1",8,8,3,1,0,1,0,0,0,0,6.445,1.46571,0.57071,-0.57071,"92.9",165,50,0,0,5.7,-1.68,-0.46,3.2,0.625,0,"9.828571429",0.418,0.653,"-9.828571429",0.207,0.20700000000000002,0.472,0.291,7.7,"38.5",13.325748160759096,-3.8628993458658933,32.289488586637766,0.75,37.28696487467567,32.24383619722199
213,628708,"Marte, Yunior",482,44.2,0.378,0.378,0.382,0.756,0.507,0.453,0.338,17,45,91.1,13.6,2472,90.4,90.19,22,87,126,-0.20000000000000284,6.12,117,145,114,150,289,324,297,"-7.554","7.554","70.0","7.3",52,38,8,5,0,4,7,13.5,7,13.5,2.31521,0.50695,0.47136,-0.47136,"92.8",184,52.63157894736842,13.157894736842104,9.615384615384617,5.57,-1.72,-0.22,2.15,0.462,5,"3.546478873",0.427,0.636,"-3.546478873",0.04,0.03500000000000003,0.12,0.054,25.3,"33.5",11.069468781874605,-0.8584664918007787,34.36025264913444,0.5362318840579711,39.10586240387629,29.894045137492416
97,592662,"Ray, Robbie",568,17.1,0.333,0.286,0.385,0.619,0.441,0.453,0.312,7,21,88.4,3.5,2236,90.5,90.3,13,40,57,-0.20000000000000284,6.11,119,148,117,151,280,314,306,"-1.757","1.757","67.7","6.9",25,15,5,0,0,2,6,24,3,12,1.79557,0.9966,0.43835,0.43835,"93.1",175,60,20,12,6.27,2.56,-0.52,2.3,0.417,3,"1.811340206",0.398,0.678,"-1.811340206",0.021,0.01899999999999996,-0.059,-0.012,32.5,"46.3",8.370486818753438,0.49225739252942935,28.836195482450332,0.35,40.10677938126003,29.170036762863
89,676617,"O'Brien, Riley",194,45.9,0.4,0.4,0.5,0.8,0.551,0.442,0.326,6,15,93.1,12.4,2249,90.5,91.77,10,38,51,1.2999999999999972,7.04,101,142,118,149,294,318,294,"-5.053","5.053","66.0","7.0",20,11,3,1,1,1,4,20,4,20,2.4636,0.35663,0.12562,-0.12562,"91.4",141,54.54545454545454,9.090909090909092,5,5.52,-1.99,-0.02,2.2,0.55,1,"5.67752809",0.494,0.505,"-5.67752809",0.074,0.05600000000000005,0.295,0.109,26.3,"30.8",10.848037270700056,-3.611248588640617,34.732530343771145,0.23333333333333334,34.87914110198379,29.536261278523487
